seed,treatment,policy,fixed_risk_aversion,steps,burn_in,population,ring_x,ring_y,lookahead,error_rate,mixture_share,capability_mutation_rate,trait_mutation_scale,mean_convention_strength,coordinated_fraction,time_to_convention,completed_cells_per_car_step,mean_proposed_speed,mean_realized_speed,dangerous_proposal_acceptance,replacement_pressure,population_risk_mean,population_risk_std,survivor_risk_mean,selected_parent_risk_mean,final_risk_mean,final_risk_std,final_risk_q10,final_risk_median,final_risk_q90
20260916,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9707916666666669,1.0,106,2.933397916666667,2.9876541666666667,2.9933649954080073,0.75460217207117,0.020033333333333334,0.24068947794822865,0.20933578098922168,0.2406026754349124,0.24166798198937844,0.27434222412971526,0.18276047767388592,0.004920320423732399,0.2545059582046536,0.5085369171507285
20260917,fixed_0.0,fixed risk aversion,0.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9672250000000003,1.0,64,2.9378,3.0,3.0,1.0,0.020733333333333333,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20260917,fixed_0.5,fixed risk aversion,0.5,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9587166666666669,1.0,304,2.9040125,2.966760416666667,2.9796713209579915,0.5023255813953489,0.025391666666666667,0.5,0.0,0.5,NaN,0.5,0.0,0.5,0.5,0.5
20260917,fixed_1.0,fixed risk aversion,1.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9611000000000003,0.9995,53,2.8791125,2.924154166666667,2.945873354905547,0.0,0.0226625,1.0,0.0,1.0,NaN,1.0,0.0,1.0,1.0,1.0
20260917,uniform_entry,uniform entry risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9603625000000002,1.0,20,2.9050708333333333,2.9668895833333333,2.980273056799918,0.49660103141115797,0.025233333333333333,0.5030682149620326,0.28682593581428767,0.5030386091243464,NaN,0.5133597657973576,0.26885723455816596,0.12103880301566623,0.548475494799414,0.8609867222911072
20260917,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9692583333333337,1.0,63,2.93148125,2.98514375,2.9919116318133976,0.7068134893324157,0.020197916666666666,0.29021981871125085,0.1946007285757318,0.29015681266569016,0.2906033404977014,0.25633508503561486,0.18467230710080346,0.0,0.24802256155827468,0.5004005179806111
20260918,fixed_0.0,fixed risk aversion,0.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9667208333333337,1.0,98,2.93780625,3.0,3.0,1.0,0.02073125,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20260918,fixed_0.5,fixed risk aversion,0.5,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9558750000000001,0.99025,60,2.905841666666667,2.967041666666667,2.979911081485849,0.500319414600151,0.02485625,0.5,0.0,0.5,NaN,0.5,0.0,0.5,0.5,0.5
20260918,fixed_1.0,fixed risk aversion,1.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9603583333333334,1.0,98,2.8764083333333335,2.9226645833333333,2.944656891495601,0.0,0.023177083333333334,1.0,0.0,1.0,NaN,1.0,0.0,1.0,1.0,1.0
20260918,uniform_entry,uniform entry risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9589208333333334,0.99575,147,2.9076791666666666,2.96766875,2.9801145765940045,0.4995545524737186,0.02430625,0.5001121206144057,0.2855517942128676,0.5000744423881617,NaN,0.4703479632009023,0.29748646104021087,0.07983350656869254,0.45547741256608093,0.8957760443590802
20260918,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9641375000000003,0.9995,62,2.8983458333333334,2.94794375,2.9655969218635088,0.23297048591628325,0.022677083333333334,0.7600011440136358,0.24280746158858976,0.760091736240789,0.7596699689483435,0.7848090823971371,0.16705739853293106,0.5980368887110996,0.80880572476701,0.9633042190085727
20260919,fixed_0.0,fixed risk aversion,0.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9668583333333338,1.0,71,2.9373,3.0,3.0,1.0,0.0209,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20260919,fixed_0.5,fixed risk aversion,0.5,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9580333333333335,1.0,173,2.9022395833333334,2.9663291666666667,2.979756712647563,0.5024708889520023,0.026014583333333334,0.5,0.0,0.5,NaN,0.5,0.0,0.5,0.5,0.5
20260919,fixed_1.0,fixed risk aversion,1.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9604000000000003,1.0,94,2.8741541666666666,2.9204791666666665,2.942706977974395,0.0,0.023295833333333335,1.0,0.0,1.0,NaN,1.0,0.0,1.0,1.0,1.0
20260919,uniform_entry,uniform entry risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9570375000000002,0.9995,7,2.90078125,2.9649854166666665,2.979004955113009,0.4908898423134786,0.026258333333333335,0.4936146578001707,0.2897425077589188,0.4934991910830087,NaN,0.45787677180409464,0.29547076619176277,0.055026189206813333,0.4133632968287337,0.8824639653284572
20260919,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9711916666666669,1.0,19,2.938470833333333,2.9939395833333333,2.997082528531936,0.8721483669785,0.01955625,0.12851392472990444,0.11757456438522931,0.12845832472056012,0.12673184475430666,0.16086472002950325,0.13706047376226016,0.0,0.1486954528899968,0.3502556872511201
20260920,fixed_0.0,fixed risk aversion,0.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9668666666666669,1.0,97,2.93555625,3.0,3.0,1.0,0.02148125,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20260920,fixed_0.5,fixed risk aversion,0.5,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9599416666666668,0.9995,41,2.9088479166666668,2.9681291666666665,2.9807205407044015,0.5000604375679922,0.0241125,0.5,0.0,0.5,NaN,0.5,0.0,0.5,0.5,0.5
20260920,fixed_1.0,fixed risk aversion,1.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.959679166666667,1.0,46,2.871464583333333,2.91939375,2.9424637823482445,0.0,0.024129166666666667,1.0,0.0,1.0,NaN,1.0,0.0,1.0,1.0,1.0
20260920,uniform_entry,uniform entry risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9586458333333335,1.0,40,2.9019083333333335,2.9656645833333335,2.9792126961041183,0.4910729564770977,0.025947916666666668,0.5064080076495523,0.28953903908039297,0.5064830291070908,NaN,0.5047630232863342,0.30111186337245605,0.07761666753280096,0.517430360667117,0.8925466460910889
20260920,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.972004166666667,1.0,19,2.9382625,2.9922104166666665,2.9961569918742366,0.8374050167497344,0.019322916666666665,0.16293234495267994,0.13596913528560667,0.1628323028093901,0.1645678287550656,0.09228119623173744,0.09844911234043664,0.0,0.062306087669980546,0.20154969751514615
20260921,fixed_0.0,fixed risk aversion,0.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9670291666666669,1.0,50,2.93685,3.0,3.0,1.0,0.02105,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20260921,fixed_0.5,fixed risk aversion,0.5,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9587916666666669,0.9995,161,2.90345,2.9655604166666665,2.978992279213728,0.49532868077442593,0.025358333333333333,0.5,0.0,0.5,NaN,0.5,0.0,0.5,0.5,0.5
20260921,fixed_1.0,fixed risk aversion,1.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9607541666666668,0.99975,251,2.8764020833333332,2.92246875,2.944468377322437,0.0,0.023116666666666667,1.0,0.0,1.0,NaN,1.0,0.0,1.0,1.0,1.0
20260921,uniform_entry,uniform entry risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9575875,0.99975,52,2.9007541666666667,2.9651541666666668,2.9789580208772377,0.4975658331489268,0.026252083333333332,0.495341455944108,0.28584824453834223,0.4952705060311434,NaN,0.4696453280771883,0.2907090522444523,0.08725038621546964,0.42547534554261446,0.8805199827453827
20260921,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9681333333333336,1.0,48,2.931325,2.9879479166666667,2.99378279353002,0.7633751146438398,0.0208625,0.2287562942367793,0.20985973696666654,0.22863690520752172,0.23177684543761437,0.2000972261906474,0.16840272323961,0.010948823153947768,0.14928934288040108,0.42836355227782674
20260922,fixed_0.0,fixed risk aversion,0.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9672541666666669,1.0,40,2.93794375,3.0,3.0,1.0,0.020685416666666668,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20260922,fixed_0.5,fixed risk aversion,0.5,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9599500000000003,0.99975,65,2.9083125,2.9678791666666666,2.9803945848660627,0.5018199176561847,0.024185416666666668,0.5,0.0,0.5,NaN,0.5,0.0,0.5,0.5,0.5
20260922,fixed_1.0,fixed risk aversion,1.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9613875000000003,1.0,18,2.8782854166666665,2.92318125,2.9449643170792017,0.0,0.022641666666666668,1.0,0.0,1.0,NaN,1.0,0.0,1.0,1.0,1.0
20260922,uniform_entry,uniform entry risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9586916666666668,0.9995,305,2.90400625,2.9667708333333334,2.9802892365847504,0.505968093653162,0.025595833333333335,0.49600745431343446,0.28707432045771714,0.49596247000059,NaN,0.5418625486117273,0.2960231342313954,0.12338684935502339,0.5366147776151076,0.9277496173145037
20260922,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9719375000000005,1.0,22,2.9391416666666665,2.9909708333333334,2.9953735649877173,0.8088040964651471,0.018772916666666667,0.18435560729668313,0.1644126933660994,0.18427125116352788,0.18553968449784455,0.1380491178583716,0.11365262702038795,0.0,0.10953159890473763,0.2943159931031527
20260923,fixed_0.0,fixed risk aversion,0.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.965179166666667,0.9995,62,2.93510625,3.0,3.0,1.0,0.02163125,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20260923,fixed_0.5,fixed risk aversion,0.5,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9598375000000001,0.99825,40,2.9084041666666667,2.968489583333333,2.98099767035154,0.5095663647813831,0.024352083333333333,0.5,0.0,0.5,NaN,0.5,0.0,0.5,0.5,0.5
20260923,fixed_1.0,fixed risk aversion,1.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9604875000000002,0.99975,112,2.876225,2.9225854166666667,2.944833485133858,0.0,0.023297916666666668,1.0,0.0,1.0,NaN,1.0,0.0,1.0,1.0,1.0
20260923,uniform_entry,uniform entry risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9591791666666668,1.0,46,2.9042875,2.9660729166666666,2.9794248709646394,0.4951788668910823,0.02521875,0.49963758634456945,0.2893960107663365,0.49959162480397956,NaN,0.5025015282818471,0.29532025988678134,0.08943073030176149,0.4951044115289269,0.9053332401737741
20260923,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9650750000000002,0.99975,100,2.89976875,2.9492645833333335,2.9672109829670212,0.23629348076480075,0.02272916666666667,0.7607198679957357,0.2031594258131119,0.7607762175704569,0.7615112270709573,0.7850654191157171,0.17000886373032792,0.5362996218693205,0.8200583686055096,0.9802144314542475
20260924,fixed_0.0,fixed risk aversion,0.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9657458333333335,1.0,21,2.9359125,3.0,3.0,1.0,0.0213625,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20260924,fixed_0.5,fixed risk aversion,0.5,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9590833333333335,1.0,63,2.9039125,2.96626875,2.9795941924892264,0.4972359783484971,0.0254,0.5,0.0,0.5,NaN,0.5,0.0,0.5,0.5,0.5
20260924,fixed_1.0,fixed risk aversion,1.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9603791666666668,0.99975,30,2.87511875,2.921666666666667,2.9439583084458247,0.0,0.023383333333333332,1.0,0.0,1.0,NaN,1.0,0.0,1.0,1.0,1.0
20260924,uniform_entry,uniform entry risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9578000000000002,0.9945,146,2.902845833333333,2.9655625,2.979015536840935,0.48807339449541287,0.02556875,0.504303834917395,0.28953047428810436,0.5042985448119437,NaN,0.5188573063539768,0.3065442029512939,0.08954880498290683,0.5414773872550664,0.9459548385297413
20260924,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9650708333333337,1.0,155,2.8985958333333333,2.9481291666666665,2.966282696616757,0.22778565352991212,0.02281875,0.7724911919179993,0.17987517629617994,0.7725603805918386,0.7727047561227348,0.5741843353046663,0.1497817499465922,0.4088290361557472,0.565634158267533,0.7760308967741492
20260925,fixed_0.0,fixed risk aversion,0.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9676208333333336,1.0,78,2.93795625,3.0,3.0,1.0,0.02068125,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20260925,fixed_0.5,fixed risk aversion,0.5,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9590625000000002,0.9995,56,2.9033854166666666,2.9662375,2.9793463342469035,0.4982839492048965,0.025495833333333332,0.5,0.0,0.5,NaN,0.5,0.0,0.5,0.5,0.5
20260925,fixed_1.0,fixed risk aversion,1.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9604875000000002,1.0,13,2.876825,2.92310625,2.9453598418193336,0.0,0.02326875,1.0,0.0,1.0,NaN,1.0,0.0,1.0,1.0,1.0
20260925,uniform_entry,uniform entry risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9598125,0.9995,127,2.905789583333333,2.9668770833333333,2.9797303504248123,0.49646219519326357,0.024814583333333334,0.5020691073524869,0.29101957212212953,0.5021409526921755,NaN,0.4437184348470782,0.28122912859809673,0.06999247310145021,0.4514833290585897,0.8102251710103539
20260925,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9703875000000003,0.99975,75,2.934270833333333,2.98991875,2.995019818655053,0.7991433021806854,0.020283333333333334,0.19672618077753154,0.21079411209964513,0.19656518980814608,0.19981158142698788,0.17463775063299294,0.1156912025388079,0.032679981867586014,0.15686273658684258,0.33369164195123785
20260926,fixed_0.0,fixed risk aversion,0.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9661458333333335,1.0,18,2.93470625,3.0,3.0,1.0,0.021764583333333334,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20260926,fixed_0.5,fixed risk aversion,0.5,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9582583333333334,0.99975,97,2.901002083333333,2.96523125,2.978804739626452,0.4947750768371053,0.02611875,0.5,0.0,0.5,NaN,0.5,0.0,0.5,0.5,0.5
20260926,fixed_1.0,fixed risk aversion,1.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9606083333333336,1.0,126,2.8774041666666665,2.9230520833333333,2.9450922024530457,0.0,0.022983333333333335,1.0,0.0,1.0,NaN,1.0,0.0,1.0,1.0,1.0
20260926,uniform_entry,uniform entry risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9589666666666667,0.99975,36,2.90633125,2.96743125,2.9805532350383617,0.5033797684123905,0.02490208333333333,0.4932592816725492,0.28806250488742685,0.4932108289010349,NaN,0.5060067368953116,0.28709891925344727,0.1172462833398307,0.4761261754853737,0.9099577765462072
20260926,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.970054166666667,1.0,103,2.93205625,2.9858416666666665,2.9924284948842907,0.7235463792318203,0.020175,0.2553145236165737,0.21911697306614203,0.2551564078472481,0.25996203768487897,0.1398233378271766,0.11672483289896113,0.0,0.11373498818922374,0.29957170543555645
20260927,fixed_0.0,fixed risk aversion,0.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9678916666666669,0.99975,69,2.93923125,3.0,3.0,1.0,0.02025625,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20260927,fixed_0.5,fixed risk aversion,0.5,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.958729166666667,1.0,45,2.9035875,2.9667666666666666,2.979776664592807,0.502380542648999,0.02556875,0.5,0.0,0.5,NaN,0.5,0.0,0.5,0.5,0.5
20260927,fixed_1.0,fixed risk aversion,1.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9599708333333336,0.9995,134,2.874147916666667,2.9213791666666666,2.944308330594457,0.0,0.023829166666666665,1.0,0.0,1.0,NaN,1.0,0.0,1.0,1.0,1.0
20260927,uniform_entry,uniform entry risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9580000000000002,0.99975,64,2.900814583333333,2.9654458333333333,2.9791666666666665,0.4960493135332026,0.0263,0.49609454337867825,0.2888694862617959,0.49605957859649163,NaN,0.5054463781812203,0.2923058725363554,0.12384271588760298,0.5004519387523885,0.8988043202451754
20260927,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9693458333333337,1.0,15,2.92550625,2.9779458333333335,2.987172696350281,0.5976816511167656,0.02064375,0.3974787135942251,0.19189371306888586,0.39747182697187594,0.3980121800157514,0.40196011455355507,0.15051196805912437,0.21415968627192655,0.39290623811422576,0.5892202143033293
20260928,fixed_0.0,fixed risk aversion,0.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9670833333333336,0.99975,66,2.93819375,3.0,3.0,1.0,0.020602083333333333,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20260928,fixed_0.5,fixed risk aversion,0.5,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9591250000000002,0.99975,50,2.904675,2.9669291666666666,2.980013465422718,0.4998545412230174,0.02528125,0.5,0.0,0.5,NaN,0.5,0.0,0.5,0.5,0.5
20260928,fixed_1.0,fixed risk aversion,1.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9607166666666667,1.0,45,2.8756020833333333,2.9218625,2.944264791832869,0.0,0.023320833333333332,1.0,0.0,1.0,NaN,1.0,0.0,1.0,1.0,1.0
20260928,uniform_entry,uniform entry risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9591958333333335,0.9995,74,2.9040875,2.9662875,2.9796909501711126,0.4890723087654034,0.025372916666666665,0.5052670159509858,0.2878474434743976,0.5053545148980128,NaN,0.48863060065416114,0.2991740686096833,0.07955796923447639,0.4774721827640596,0.9056829319490893
20260928,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9673500000000004,0.99875,169,2.9047729166666665,2.9530479166666668,2.969830772016145,0.24614817997667424,0.02190625,0.7530633485418055,0.19665101618493241,0.7532071776545585,0.7492314361687876,0.6615484343926205,0.3159704054534244,0.05676203807918987,0.7469102786878736,0.9663733133848926
20260929,fixed_0.0,fixed risk aversion,0.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9650458333333336,1.0,26,2.9345625,3.0,3.0,1.0,0.0218125,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20260929,fixed_0.5,fixed risk aversion,0.5,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9591833333333336,1.0,21,2.906539583333333,2.9671041666666667,2.9800728816890096,0.49768450671199954,0.024675,0.5,0.0,0.5,NaN,0.5,0.0,0.5,0.5,0.5
20260929,fixed_1.0,fixed risk aversion,1.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9607958333333336,1.0,56,2.877977083333333,2.923595833333333,2.9457665357369804,0.0,0.0230125,1.0,0.0,1.0,NaN,1.0,0.0,1.0,1.0,1.0
20260929,uniform_entry,uniform entry risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9589750000000001,1.0,95,2.90375625,2.9662,2.9793001288932492,0.5001133658315384,0.02535625,0.4969985969757029,0.2902541265922886,0.4969214926570814,NaN,0.4840008186812613,0.3026566872428622,0.05196087321899789,0.4897787242601871,0.8996925102683088
20260929,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9702958333333336,1.0,217,2.9318020833333334,2.9886083333333335,2.993843247463584,0.7796368547418968,0.020722916666666667,0.20693222497256966,0.2480750215872783,0.20676233278128636,0.21036338993392498,0.11066481488900504,0.12008867028066887,0.0,0.07380175289270557,0.33739387982830027
20260930,fixed_0.0,fixed risk aversion,0.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9655875000000003,1.0,27,2.93514375,3.0,3.0,1.0,0.02161875,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0
20260930,fixed_0.5,fixed risk aversion,0.5,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9599916666666668,1.0,197,2.90793125,2.9678625,2.980353848519012,0.500089291029228,0.0243,0.5,0.0,0.5,NaN,0.5,0.0,0.5,0.5,0.5
20260930,fixed_1.0,fixed risk aversion,1.0,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9598583333333336,1.0,31,2.8739333333333335,2.9212041666666666,2.9439754150838704,0.0,0.023791666666666666,1.0,0.0,1.0,NaN,1.0,0.0,1.0,1.0,1.0
20260930,uniform_entry,uniform entry risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9582750000000002,0.99975,37,2.9016625,2.965575,2.9788456314977876,0.4959294817809219,0.02591041666666667,0.5043571241852209,0.28935441983672694,0.5045217471746396,NaN,0.46338130539698064,0.2998364998730415,0.07129043587399084,0.4362519570324852,0.8956812259447138
20260930,uniform_evolutionary,uniform evolutionary risk,NaN,5000,1000,120,2,300,20,0.01,0.5,0.02,0.05,0.9652625000000002,0.9995,71,2.9035625,2.9544083333333333,2.9709536315421476,0.28534519017004145,0.022683333333333333,0.7076974386557537,0.21733712825571164,0.7077267430248766,0.70851579243713,0.6101974589113347,0.25754249449018246,0.27888414568843684,0.5794898507258106,0.988186574105004
