seed,implementation,scenario,steps,burn_in,population,ring_y,lookahead,error_rate,max_speed,mean_convention_strength,final_convention_strength,mean_disposition_strength,mean_speed,replacement_rate,time_to_convention,coordinated_fraction,coordination_entries,mean_coordinated_episode,longest_coordinated_episode,final_habit_share,final_convention_share,final_social_habit_share,final_all_three_share
20260911,synchronous_capability,socially_formed_habit,5000,1000,120,300,20,0.01,3,0.9599583333333335,0.9333333333333333,0.7756168929750297,2.981468749999999,0.024554166666666665,25,0.99975,2,1999.5,2082,0.0,0.0,1.0,0.0
20260911,synchronous_capability,mixture_static_replacement,5000,1000,120,300,20,0.01,3,0.9587083333333335,0.95,0.8051862864004231,2.9800458333333326,0.02512291666666667,30,0.99925,4,999.25,2162,0.49166666666666664,0.5166666666666667,0.575,0.15833333333333333
20260911,synchronous_capability,mixture_evolutionary_replacement,5000,1000,120,300,20,0.01,3,0.9680500000000003,0.9666666666666667,0.7829856004869321,2.9835770833333326,0.021472916666666668,183,1.0,1,4000.0,4000,0.8333333333333334,0.7583333333333333,0.7,0.5
20260911,sequential_reference,no_habit,5000,1000,120,300,20,0.01,1,0.7532000000000001,0.8666666666666667,0.0,1.0,0.0066875,125,0.6535,26,100.53846153846153,588,NaN,NaN,NaN,NaN
20260911,sequential_reference,habit,5000,1000,120,300,20,0.01,1,0.970854166666667,0.9666666666666667,0.9526619441908215,1.0,0.005297916666666667,54,1.0,1,4000.0,4000,NaN,NaN,NaN,NaN
20260912,synchronous_capability,no_habit,5000,1000,120,300,20,0.01,3,0.508475,0.2833333333333333,0.0,2.9405541666666664,0.099125,187,0.2565,103,9.96116504854369,124,0.0,0.0,0.0,0.0
20260912,synchronous_capability,habit,5000,1000,120,300,20,0.01,3,0.9525666666666667,0.95,0.8026445589924399,2.9778312499999995,0.02863125,30,0.999,5,799.2,2425,1.0,0.0,0.0,0.0
20260912,synchronous_capability,convention,5000,1000,120,300,20,0.01,3,0.9303458333333335,0.9833333333333333,0.795567627923289,2.9791999999999987,0.026691666666666666,25,0.955,9,424.44444444444446,1582,0.0,1.0,0.0,0.0
20260912,synchronous_capability,socially_formed_habit,5000,1000,120,300,20,0.01,3,0.9573291666666668,0.9666666666666667,0.7696019614741678,2.9802458333333326,0.02593125,18,0.99925,3,1332.3333333333333,2944,0.0,0.0,1.0,0.0
20260912,synchronous_capability,mixture_static_replacement,5000,1000,120,300,20,0.01,3,0.9590041666666669,0.9333333333333333,0.8005385464086436,2.980095833333333,0.025672916666666667,6,0.9995,3,1332.6666666666667,3164,0.525,0.475,0.43333333333333335,0.06666666666666667
